,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
8438,707,Germany,Female,48,7,105086.74,1,1,1,180344.69,1,1,5,PLATINUM,744
8443,619,Germany,Male,23,5,132725.1,1,1,1,143913.33,0,0,3,PLATINUM,531
8450,667,Germany,Female,44,5,140406.68,2,0,1,57164.19,0,0,1,PLATINUM,273
8460,650,Germany,Female,28,5,122034.4,3,0,1,146663.43,1,1,4,DIAMOND,240
8475,633,Germany,Male,58,2,128137.42,2,1,0,147635.33,1,1,4,PLATINUM,681
8477,556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1,1,5,DIAMOND,569
8486,738,Germany,Female,40,6,114940.67,2,1,1,194895.57,1,1,1,SILVER,471
8487,706,Germany,Male,34,0,140641.26,2,1,1,77271.91,0,0,3,GOLD,288
8488,592,Germany,Female,70,5,71816.74,2,1,0,105096.82,1,1,1,DIAMOND,255
8493,753,Germany,Female,46,9,113909.69,3,1,0,92320.37,1,1,3,PLATINUM,314
8494,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0,0,3,GOLD,895
8498,712,Germany,Male,37,7,93978.96,2,1,0,60651.77,0,0,1,PLATINUM,313
8499,498,Germany,Male,35,2,121968.11,2,0,1,188343.05,0,0,1,GOLD,563
8507,653,Germany,Female,38,5,114268.22,2,1,1,89524.83,0,0,1,PLATINUM,693
8511,643,Germany,Male,28,9,160858.13,2,1,0,27149.27,0,0,4,DIAMOND,349
8513,674,Germany,Female,27,4,111568.01,1,0,1,22026.18,0,0,4,DIAMOND,666
8515,724,Germany,Female,35,0,171982.95,2,0,1,167313.07,0,0,2,GOLD,745
8523,690,Germany,Female,54,1,144027.8,1,1,1,108731.02,1,1,5,SILVER,480
8539,620,Germany,Female,25,1,137712.01,1,1,1,76197.05,0,0,5,GOLD,631
8540,484,Germany,Male,40,7,106901.42,2,0,0,118045.98,0,0,2,PLATINUM,396
8542,688,Germany,Female,40,8,150679.71,2,0,1,196226.38,0,0,4,GOLD,645
8543,680,Germany,Male,30,4,108300.27,2,0,1,44384.57,1,1,3,DIAMOND,860
8545,513,Germany,Male,34,7,60515.13,1,0,0,124571.09,0,0,1,GOLD,452
8546,553,Germany,Male,35,2,158584.28,2,1,0,43640.16,0,0,1,GOLD,241
8547,689,Germany,Male,47,2,118812.5,2,0,0,31121.42,0,0,3,PLATINUM,810
8550,687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1,1,2,GOLD,268
8555,522,Germany,Male,25,1,111432.13,1,1,1,168683.57,0,0,4,GOLD,963
8559,677,Germany,Female,39,0,111213.64,2,1,1,147578.26,0,0,5,SILVER,667
8560,627,Germany,Male,28,5,71097.23,1,1,1,130504.49,0,0,2,DIAMOND,621
8572,752,Germany,Female,38,10,101648.5,2,1,0,172001.44,0,0,1,PLATINUM,296
8577,754,Germany,Male,65,1,136186.44,1,1,1,121529.59,1,1,4,SILVER,413
8586,650,Germany,Female,46,9,149003.76,2,1,0,176902.83,0,0,3,GOLD,880
8587,588,Germany,Male,41,2,131341.46,2,0,1,7034.94,0,0,2,PLATINUM,306
8593,610,Germany,Male,36,7,115462.02,1,0,1,42581.04,0,0,5,GOLD,295
8595,758,Germany,Female,23,5,122739.1,1,1,0,102460.84,1,1,5,GOLD,546
8597,634,Germany,Female,53,3,113781.5,2,1,1,106345.05,1,1,5,GOLD,559
8601,640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0,0,5,GOLD,938
8607,602,Germany,Male,38,2,71667.97,2,0,0,137111.89,0,0,3,DIAMOND,280
8608,727,Germany,Female,31,3,82729.47,2,1,0,60212.51,0,0,4,DIAMOND,303
8612,686,Germany,Male,39,3,129626.19,2,1,1,103220.56,0,0,5,PLATINUM,813
8613,684,Germany,Female,26,2,114035.39,1,0,0,96885.19,0,0,4,PLATINUM,383
8614,797,Germany,Male,32,1,151922.94,1,1,0,8877.06,0,0,2,GOLD,848
8622,706,Germany,Male,36,9,58571.18,2,1,0,40774.01,0,0,4,PLATINUM,329
8623,430,Germany,Female,38,8,153058.64,1,1,0,99377.27,0,0,2,SILVER,393
8624,745,Germany,Male,35,4,98270.34,1,1,0,133617.43,0,0,5,DIAMOND,271
8626,657,Germany,Male,40,7,99165.84,1,0,1,119333.95,1,1,5,SILVER,267
8630,706,Germany,Female,44,2,185932.18,2,1,0,65413.41,0,0,5,GOLD,536
8631,632,Germany,Male,30,2,72549.0,2,0,1,182728.8,0,0,3,DIAMOND,845
8635,651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1,1,1,GOLD,499
8638,626,Germany,Male,27,4,115084.53,2,0,1,26907.43,0,0,3,GOLD,258
8641,604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1,1,3,PLATINUM,808
8642,499,Germany,Female,44,6,77627.33,2,1,0,108222.68,0,0,4,PLATINUM,545
8649,850,Germany,Female,30,3,104911.35,2,1,1,42933.26,0,0,3,PLATINUM,334
8654,586,Germany,Male,42,6,126704.49,2,1,0,41682.3,0,0,4,GOLD,233
8658,557,Germany,Female,38,2,129893.56,1,0,0,102076.03,0,0,2,PLATINUM,823
8661,773,Germany,Female,36,4,105858.71,1,0,1,4395.45,0,0,2,DIAMOND,564
8662,510,Germany,Female,44,4,123070.89,1,1,0,28461.29,1,1,3,DIAMOND,875
8666,687,Germany,Male,35,1,125141.24,2,1,1,148537.07,0,0,3,SILVER,299
8671,542,Germany,Female,35,9,127543.11,2,1,0,468.94,1,1,4,SILVER,732
8677,609,Germany,Female,40,10,137389.77,2,1,0,170122.22,0,0,1,GOLD,988
8679,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1,1,4,DIAMOND,249
8684,813,Germany,Male,27,6,111348.15,1,1,0,46422.46,0,0,1,SILVER,822
8687,667,Germany,Female,42,10,64404.26,2,0,0,26022.37,0,0,5,DIAMOND,577
8688,637,Germany,Male,40,9,154309.67,1,1,1,125334.16,1,1,3,PLATINUM,659
8694,671,Germany,Female,48,9,116711.06,2,0,0,76373.38,0,0,1,SILVER,489
8698,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0,0,2,GOLD,368
8699,841,Germany,Male,32,2,117070.21,1,1,0,113482.2,0,0,3,SILVER,697
8700,709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0,0,3,DIAMOND,706
8708,778,Germany,Female,48,3,102290.56,2,1,0,182691.31,0,0,1,PLATINUM,434
8710,678,Germany,Female,37,2,113383.07,1,1,1,135123.96,0,0,2,DIAMOND,767
8715,579,Germany,Male,41,0,141749.68,1,0,1,9201.53,0,0,2,PLATINUM,602
8726,697,Germany,Male,43,8,103409.16,1,1,0,66893.28,1,1,2,GOLD,593
8727,734,Germany,Female,30,7,123040.38,1,1,1,76503.06,0,0,2,PLATINUM,645
8729,646,Germany,Male,48,8,169023.33,2,1,1,175657.55,0,0,4,PLATINUM,593
8734,706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1,1,5,DIAMOND,240
8744,664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1,1,2,PLATINUM,923
8748,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1,1,1,PLATINUM,472
8756,705,Germany,Female,37,3,109974.22,1,1,1,36320.87,1,1,3,SILVER,637
8757,678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0,0,3,SILVER,985
8764,773,Germany,Male,51,8,116197.65,2,1,1,86701.4,0,0,3,GOLD,345
8768,761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1,1,3,DIAMOND,327
8771,681,Germany,Male,31,4,97338.19,2,0,0,48226.76,0,0,4,SILVER,675
8775,807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0,0,4,DIAMOND,539
8780,820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1,1,5,PLATINUM,753
8784,638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1,1,2,GOLD,527
8785,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,0,0,4,SILVER,859
8786,741,Germany,Female,19,8,108711.57,2,1,0,24857.25,0,0,3,SILVER,812
8788,743,Germany,Female,35,1,146781.24,1,1,0,189307.7,0,0,2,DIAMOND,273
8793,537,Germany,Male,66,8,103291.25,2,1,1,130664.79,0,0,4,GOLD,458
8806,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0,0,1,SILVER,309
8809,593,Germany,Female,38,5,142658.04,2,0,1,135337.11,0,0,1,GOLD,698
8813,850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0,0,5,DIAMOND,240
8815,637,Germany,Male,43,1,135645.29,2,0,1,101382.86,1,1,5,GOLD,823
8819,592,Germany,Male,36,10,123187.51,1,0,1,146111.35,0,0,3,PLATINUM,416
8820,652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0,0,2,GOLD,507
8825,611,Germany,Female,49,9,115488.52,2,1,1,138656.81,1,1,4,SILVER,991
8830,562,Germany,Female,39,6,130565.02,1,1,0,9854.72,1,1,5,DIAMOND,481
8839,606,Germany,Male,40,1,144757.97,2,1,1,166656.18,0,0,3,SILVER,743
8845,729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0,0,1,PLATINUM,751
8851,782,Germany,Male,42,7,126428.38,1,1,0,39830.1,0,0,1,GOLD,367
8862,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,1,1,GOLD,709
8866,526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0,0,1,PLATINUM,429
8874,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0,0,3,PLATINUM,355
8875,702,Germany,Male,36,9,90560.48,2,1,0,174268.87,0,0,2,PLATINUM,941
8878,645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1,1,3,GOLD,309
8884,686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1,1,4,PLATINUM,844
8887,435,Germany,Male,37,8,114346.3,1,0,1,980.93,1,1,1,PLATINUM,426
8890,599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1,1,4,SILVER,383
8910,657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1,1,4,PLATINUM,944
8911,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0,0,1,GOLD,371
8922,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0,0,2,SILVER,921
8923,625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1,1,1,PLATINUM,532
8925,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0,0,3,DIAMOND,799
8941,774,Germany,Male,34,4,120875.23,2,0,1,113407.26,0,0,5,SILVER,948
8951,702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0,0,5,GOLD,291
8952,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1,1,4,GOLD,234
8957,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0,0,3,SILVER,405
8959,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0,0,5,GOLD,438
8960,602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1,1,3,DIAMOND,368
8965,477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0,0,5,DIAMOND,464
8966,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0,0,1,DIAMOND,373
8968,717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0,0,1,DIAMOND,569
8973,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0,0,3,GOLD,273
8975,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,0,5,DIAMOND,624
8980,650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0,0,2,PLATINUM,306
8983,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0,0,2,SILVER,279
8989,640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0,0,3,DIAMOND,573
8990,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0,0,2,DIAMOND,797
8991,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1,1,5,PLATINUM,731
8992,608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0,0,4,DIAMOND,802
8998,674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0,0,1,DIAMOND,450
9009,751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0,0,1,SILVER,676
9010,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,1,5,SILVER,291
9017,830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0,0,4,DIAMOND,671
9021,655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0,0,5,PLATINUM,382
9027,802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0,0,1,GOLD,927
9029,594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0,0,3,SILVER,323
9033,806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0,0,2,GOLD,303
9034,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1,1,3,PLATINUM,965
9037,653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1,1,4,PLATINUM,576
9038,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1,1,5,PLATINUM,642
9040,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0,0,3,SILVER,622
9041,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0,0,3,PLATINUM,844
9043,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0,0,3,GOLD,892
9045,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1,1,3,SILVER,969
9046,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0,0,1,DIAMOND,978
9047,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0,0,5,GOLD,856
9048,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0,0,4,SILVER,995
9050,667,Germany,Male,33,9,124573.33,2,0,0,683.37,0,0,3,PLATINUM,899
9051,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0,0,5,GOLD,674
9052,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1,1,4,PLATINUM,245
9056,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1,1,5,GOLD,453
9059,688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0,0,4,SILVER,985
9064,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0,0,2,GOLD,596
9066,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0,0,3,GOLD,264
9067,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0,0,3,PLATINUM,981
9071,435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0,0,4,GOLD,412
9073,702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1,1,4,GOLD,476
9078,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1,1,4,SILVER,309
9088,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1,1,4,GOLD,666
9094,595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0,0,2,PLATINUM,238
9095,850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0,0,4,SILVER,264
9098,473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0,0,1,PLATINUM,628
9102,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0,0,3,PLATINUM,335
9106,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1,1,4,PLATINUM,352
9110,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0,0,4,SILVER,270
9111,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0,0,3,DIAMOND,531
9113,521,Germany,Female,29,2,87212.8,1,1,1,994.86,0,0,1,PLATINUM,836
9115,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0,0,5,DIAMOND,351
9128,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1,1,4,GOLD,572
9130,756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0,0,2,DIAMOND,927
9141,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0,0,2,PLATINUM,304
9144,818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0,0,4,DIAMOND,412
9146,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0,0,1,GOLD,955
9149,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0,0,5,SILVER,981
9152,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0,0,2,SILVER,455
9153,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1,1,3,GOLD,447
9162,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1,1,2,PLATINUM,941
9165,663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0,0,1,GOLD,320
9166,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1,1,3,SILVER,803
9177,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,0,2,GOLD,816
9178,798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0,0,2,GOLD,558
9186,652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0,0,4,PLATINUM,949
9189,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0,0,3,GOLD,797
9195,529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1,1,1,GOLD,674
9201,458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0,0,3,DIAMOND,322
9206,624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1,1,5,SILVER,500
9215,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1,1,2,DIAMOND,395
9218,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1,1,4,GOLD,879
9221,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1,1,1,GOLD,601
9225,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0,0,2,DIAMOND,728
9229,847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0,0,5,GOLD,547
9230,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0,0,2,GOLD,810
9234,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1,1,1,GOLD,641
9237,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1,1,5,PLATINUM,303
9239,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0,0,5,SILVER,356
9242,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0,0,3,GOLD,821
9244,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0,0,3,PLATINUM,440
9255,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1,1,4,PLATINUM,924
9256,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0,0,4,PLATINUM,597
9257,678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0,0,5,DIAMOND,257
9260,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0,0,2,PLATINUM,908
9262,734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0,0,1,SILVER,618
9275,427,Germany,Male,42,1,75681.52,1,1,1,57098.0,0,0,5,SILVER,418
9286,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1,1,1,SILVER,747
9288,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0,0,3,GOLD,839
9292,461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0,0,3,GOLD,885
9293,771,Germany,Female,38,5,137657.71,2,1,0,72985.61,0,0,3,GOLD,378
9295,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0,0,5,DIAMOND,528
9296,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0,0,3,PLATINUM,877
9298,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0,0,2,DIAMOND,788
9300,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0,0,5,SILVER,568
9309,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0,0,4,DIAMOND,753
9311,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1,1,1,PLATINUM,767
9312,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0,0,5,PLATINUM,696
9313,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0,0,2,GOLD,983
9314,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1,1,1,SILVER,669
9316,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,1,5,SILVER,431
9324,780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,0,1,PLATINUM,408
9326,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1,1,2,PLATINUM,267
9328,540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0,0,2,PLATINUM,653
9331,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,0,5,DIAMOND,870
9332,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1,1,4,DIAMOND,485
9335,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0,0,2,DIAMOND,555
9337,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1,1,2,GOLD,692
9338,558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0,0,3,DIAMOND,487
9343,845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,0,1,DIAMOND,443
9351,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,0,1,SILVER,831
9359,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1,1,1,DIAMOND,752
9360,552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,0,2,SILVER,718
9361,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,0,5,SILVER,928
9375,659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,1,1,PLATINUM,291
9385,687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,0,3,GOLD,619
9386,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0,0,3,GOLD,390
9390,752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0,0,1,SILVER,264
9393,670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1,1,3,GOLD,597
9394,597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0,0,3,SILVER,758
9395,627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0,0,4,PLATINUM,364
9401,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1,1,3,PLATINUM,576
9402,810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0,0,3,SILVER,618
9410,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0,0,3,PLATINUM,279
9411,689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1,1,3,PLATINUM,608
9415,768,Germany,Female,43,2,129264.05,2,0,0,19150.14,0,0,3,SILVER,343
9416,648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0,0,5,SILVER,849
9419,686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0,0,1,SILVER,612
9432,458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0,0,4,GOLD,582
9435,685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0,0,2,SILVER,416
9438,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1,1,1,DIAMOND,566
9443,596,Germany,Male,54,1,123544.0,1,1,1,120314.75,1,1,3,DIAMOND,600
9444,581,Germany,Male,41,2,127913.71,2,1,1,44205.95,0,0,2,SILVER,503
9448,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0,0,1,PLATINUM,540
9449,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0,0,1,SILVER,925
9450,666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0,0,4,SILVER,459
9468,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0,0,3,SILVER,647
9470,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0,0,5,DIAMOND,411
9472,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0,0,5,PLATINUM,322
9476,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0,0,4,DIAMOND,783
9478,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1,1,4,DIAMOND,389
9484,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0,0,1,DIAMOND,892
9492,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1,1,3,DIAMOND,287
9494,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1,1,5,PLATINUM,570
9499,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,0,3,SILVER,913
9501,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0,0,3,GOLD,650
9517,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0,0,1,GOLD,623
9518,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0,0,1,PLATINUM,473
9520,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,0,1,DIAMOND,523
9524,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0,0,2,GOLD,364
9526,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0,0,5,GOLD,642
9533,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1,1,2,PLATINUM,773
9536,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1,1,4,PLATINUM,337
9540,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1,1,3,DIAMOND,343
9544,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0,0,4,PLATINUM,470
9551,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0,0,4,PLATINUM,753
9555,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1,1,4,GOLD,705
9556,769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1,1,2,SILVER,804
9557,655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0,0,5,PLATINUM,241
9561,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0,0,3,GOLD,761
9573,652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0,0,1,PLATINUM,926
9576,669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0,0,2,SILVER,964
9577,841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1,1,4,PLATINUM,778
9579,821,Germany,Male,45,0,135827.33,2,1,1,131778.58,0,0,5,PLATINUM,945
9584,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1,1,5,DIAMOND,271
9587,719,Germany,Female,76,10,95052.29,1,1,0,176244.87,0,0,4,DIAMOND,517
9588,539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0,0,5,PLATINUM,912
9590,772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0,0,1,GOLD,887
9592,668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0,0,1,DIAMOND,529
9599,749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0,0,5,GOLD,628
9600,621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1,1,4,SILVER,412
9602,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1,1,3,SILVER,698
9617,591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0,0,5,DIAMOND,986
9619,684,Germany,Male,35,3,99967.76,1,1,1,176882.08,0,0,1,SILVER,606
9621,718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0,0,2,DIAMOND,811
9625,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1,1,3,GOLD,646
9632,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0,0,5,SILVER,785
9636,648,Germany,Female,40,5,139973.65,1,1,1,667.66,1,1,2,GOLD,579
9638,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1,1,2,GOLD,271
9648,608,Germany,Female,40,7,96202.32,1,0,0,161154.85,0,0,5,SILVER,822
9653,527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0,0,4,PLATINUM,379
9656,696,Germany,Male,32,4,84421.62,1,0,1,52314.71,0,0,5,PLATINUM,491
9659,821,Germany,Male,42,3,87807.29,2,1,1,64613.81,0,0,2,SILVER,716
9663,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0,0,4,PLATINUM,408
9664,726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0,0,5,DIAMOND,361
