,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
8561,788,Spain,Male,36,10,109632.85,1,1,1,16149.13,0,0,4,GOLD,283
8569,622,Spain,Male,36,9,0.0,2,1,1,104852.6,0,0,3,DIAMOND,331
8575,585,Spain,Male,45,0,0.0,2,0,0,189683.7,0,0,3,DIAMOND,957
8582,668,Spain,Male,32,1,134446.04,1,0,1,111241.37,0,0,4,PLATINUM,503
8588,712,Spain,Female,29,7,77919.78,1,1,0,122547.58,0,0,3,SILVER,983
8591,678,Spain,Female,39,6,0.0,1,0,1,185366.56,0,0,4,GOLD,965
8592,719,Spain,Female,40,9,0.0,2,1,0,182224.14,0,0,1,GOLD,238
8594,722,Spain,Male,37,9,0.0,2,1,0,31921.95,0,0,4,GOLD,379
8598,678,Spain,Female,49,1,0.0,2,1,1,102472.9,0,0,1,GOLD,502
8604,786,Spain,Female,39,7,0.0,2,0,0,100929.59,0,0,3,SILVER,958
8606,807,Spain,Male,42,5,0.0,2,1,1,74900.9,0,0,2,DIAMOND,791
8611,596,Spain,Female,30,1,0.0,2,1,0,8125.39,0,0,1,DIAMOND,951
8616,653,Spain,Female,27,6,107751.68,2,1,1,33389.42,0,0,3,GOLD,563
8618,656,Spain,Female,41,6,101179.23,2,1,1,35230.61,0,0,2,GOLD,239
8619,750,Spain,Female,36,6,0.0,2,1,1,59816.41,0,0,3,PLATINUM,371
8629,651,Spain,Male,23,4,115636.05,2,1,0,70400.86,0,0,5,PLATINUM,710
8643,754,Spain,Male,40,2,160625.17,1,0,1,3554.63,0,0,1,DIAMOND,816
8644,716,Spain,Female,29,8,0.0,2,0,0,78616.92,0,0,1,DIAMOND,785
8648,809,Spain,Female,48,2,0.0,1,1,0,160976.85,1,1,1,GOLD,994
8652,774,Spain,Female,43,1,110646.54,1,0,0,108804.28,0,0,4,GOLD,597
8656,660,Spain,Male,31,1,84560.04,1,1,1,137784.25,0,0,1,PLATINUM,357
8659,730,Spain,Male,25,5,167385.81,1,1,1,56307.51,0,0,5,PLATINUM,452
8664,690,Spain,Female,48,2,0.0,2,1,1,3149.1,0,0,3,GOLD,712
8668,532,Spain,Female,37,5,0.0,2,0,1,6761.84,0,0,5,DIAMOND,527
8669,540,Spain,Male,39,2,0.0,2,1,0,81995.92,0,0,4,DIAMOND,868
8690,762,Spain,Female,43,5,134204.67,1,1,1,139971.01,0,0,4,DIAMOND,672
8696,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0,0,1,PLATINUM,475
8697,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0,0,2,PLATINUM,403
8704,784,Spain,Female,42,2,109052.04,2,1,0,6409.55,0,0,5,GOLD,985
8706,850,Spain,Female,55,7,0.0,1,0,0,171762.87,1,1,3,SILVER,987
8711,516,Spain,Female,65,9,102541.1,1,1,0,181490.42,0,0,4,PLATINUM,933
8712,469,Spain,Male,35,5,0.0,2,1,0,186490.37,0,0,4,SILVER,698
8713,786,Spain,Male,40,6,0.0,2,0,0,41248.8,0,0,5,PLATINUM,326
8721,775,Spain,Male,27,4,0.0,1,1,1,40807.26,0,0,1,DIAMOND,923
8724,668,Spain,Female,30,8,0.0,2,1,0,138465.7,0,0,5,PLATINUM,443
8725,633,Spain,Male,27,3,0.0,2,1,0,44008.91,0,0,1,SILVER,612
8731,727,Spain,Female,41,10,0.0,2,0,1,47468.56,0,0,5,DIAMOND,408
8733,749,Spain,Male,42,9,222267.63,1,0,0,101108.85,1,1,4,GOLD,763
8740,687,Spain,Female,29,7,93617.07,1,0,1,113050.92,0,0,2,PLATINUM,856
8741,622,Spain,Female,23,8,0.0,2,1,1,131389.39,0,0,3,SILVER,390
8742,693,Spain,Female,45,4,0.0,2,1,1,26589.56,0,0,5,SILVER,898
8743,450,Spain,Male,25,9,74237.2,2,0,1,195463.35,0,0,3,SILVER,547
8745,663,Spain,Female,28,8,61274.7,2,1,0,136054.45,0,0,4,PLATINUM,244
8751,575,Spain,Female,30,8,0.0,2,1,0,185341.63,0,0,3,GOLD,597
8752,574,Spain,Male,30,5,120355.0,1,1,0,137793.35,0,0,3,SILVER,420
8755,707,Spain,Female,52,7,0.0,1,1,0,109688.82,1,1,1,SILVER,533
8760,677,Spain,Female,34,10,171671.9,1,1,1,50777.77,0,0,1,DIAMOND,392
8761,634,Spain,Male,63,10,0.0,2,1,0,30772.86,1,1,3,DIAMOND,350
8766,649,Spain,Female,36,6,86607.39,1,0,0,19825.09,0,0,3,PLATINUM,998
8773,617,Spain,Male,34,9,0.0,2,1,0,118749.58,0,0,1,PLATINUM,561
8776,567,Spain,Male,44,9,0.0,2,1,0,87677.15,0,0,1,DIAMOND,240
8777,603,Spain,Male,24,1,165149.13,2,1,0,21858.28,0,0,1,PLATINUM,872
8778,617,Spain,Female,37,9,101707.8,1,1,0,123866.28,0,0,5,GOLD,425
8782,600,Spain,Female,27,6,0.0,2,1,1,172031.22,0,0,2,SILVER,292
8787,689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0,0,1,PLATINUM,623
8790,416,Spain,Male,35,8,0.0,1,0,0,119712.78,0,0,2,DIAMOND,244
8794,706,Spain,Female,29,1,209490.21,1,1,1,133267.69,1,1,2,DIAMOND,243
8795,651,Spain,Male,38,2,0.0,3,1,0,67029.82,1,1,2,PLATINUM,431
8798,543,Spain,Male,23,5,0.0,2,1,0,117832.39,0,0,2,PLATINUM,710
8802,792,Spain,Female,40,7,0.0,1,1,0,141652.2,0,0,1,DIAMOND,538
8805,850,Spain,Male,39,8,0.0,2,1,1,37090.44,0,0,3,DIAMOND,995
8816,685,Spain,Male,31,7,122449.31,2,1,1,180769.55,0,0,5,GOLD,946
8817,558,Spain,Male,40,4,161766.87,1,0,0,92378.54,0,0,2,DIAMOND,628
8821,662,Spain,Female,42,6,105021.28,1,1,0,48242.38,0,0,4,PLATINUM,313
8823,675,Spain,Female,50,1,133204.91,1,0,1,8270.06,0,0,1,PLATINUM,467
8824,643,Spain,Female,35,6,0.0,2,1,1,41549.64,0,0,1,PLATINUM,704
8827,638,Spain,Male,41,7,0.0,2,1,0,43889.41,0,0,5,DIAMOND,847
8828,824,Spain,Female,38,3,0.0,2,1,0,192800.25,0,0,5,PLATINUM,340
8835,716,Spain,Male,34,9,0.0,1,1,1,66695.71,0,0,3,DIAMOND,980
8840,776,Spain,Male,33,2,0.0,2,1,1,176921.0,0,0,2,GOLD,536
8841,557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0,0,3,DIAMOND,512
8843,620,Spain,Male,42,4,106920.91,1,0,1,119747.08,0,0,5,GOLD,396
8844,695,Spain,Male,35,7,0.0,2,1,0,160387.98,0,0,5,PLATINUM,950
8850,500,Spain,Female,50,5,0.0,4,1,1,83866.35,1,1,1,DIAMOND,416
8852,708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0,0,2,DIAMOND,412
8854,674,Spain,Female,39,6,0.0,2,1,1,9574.83,0,0,3,SILVER,629
8855,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0,0,3,DIAMOND,761
8858,747,Spain,Male,37,1,0.0,2,0,1,180551.76,0,0,1,PLATINUM,988
8863,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1,1,4,GOLD,778
8868,649,Spain,Female,38,8,0.0,1,1,0,103760.53,0,0,2,SILVER,858
8876,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1,1,5,SILVER,606
8877,812,Spain,Female,24,1,92476.88,1,0,0,83247.14,0,0,4,GOLD,816
8882,731,Spain,Female,39,2,0.0,2,1,0,136737.13,0,0,2,SILVER,665
8883,471,Spain,Female,28,5,0.0,2,1,1,22356.97,0,0,1,PLATINUM,583
8885,668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0,0,4,GOLD,823
8891,534,Spain,Male,34,5,170600.78,1,0,1,5240.53,0,0,5,PLATINUM,703
8893,631,Spain,Female,46,10,0.0,2,1,1,129508.96,0,0,2,DIAMOND,687
8902,467,Spain,Male,39,5,0.0,2,1,1,7415.96,0,0,5,SILVER,994
8904,683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1,1,5,PLATINUM,777
8906,613,Spain,Female,32,0,0.0,2,0,1,126675.62,0,0,5,DIAMOND,963
8908,593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0,0,5,SILVER,584
8909,670,Spain,Female,29,9,0.0,2,1,0,27359.19,0,0,4,DIAMOND,440
8932,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1,1,1,PLATINUM,709
8938,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0,0,5,SILVER,446
8944,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0,0,5,PLATINUM,986
8945,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0,0,4,DIAMOND,380
8949,731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,0,2,GOLD,416
8953,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1,1,1,PLATINUM,788
8955,518,Spain,Male,50,4,0.0,1,0,0,107112.25,1,1,2,PLATINUM,225
8956,728,Spain,Male,42,8,0.0,2,0,1,41823.22,0,0,5,DIAMOND,785
8964,469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0,0,4,PLATINUM,406
8970,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0,0,5,GOLD,299
8972,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0,0,5,SILVER,315
8974,706,Spain,Female,43,1,0.0,2,1,0,31962.77,0,0,4,SILVER,994
8977,631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0,0,1,PLATINUM,804
8978,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0,0,4,DIAMOND,729
8981,673,Spain,Female,35,6,0.0,2,1,0,98618.79,0,0,5,SILVER,222
8985,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0,0,2,PLATINUM,315
8986,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0,0,2,GOLD,927
8987,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0,0,2,SILVER,637
8995,573,Spain,Male,28,8,0.0,2,0,0,77660.03,0,0,4,PLATINUM,668
8996,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0,0,3,SILVER,777
8999,702,Spain,Female,38,9,0.0,2,1,1,158527.45,0,0,2,SILVER,629
9001,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0,0,1,GOLD,539
9004,708,Spain,Male,33,3,0.0,2,1,0,138613.21,0,0,5,DIAMOND,729
9005,745,Spain,Female,38,7,0.0,2,1,1,194230.82,0,0,3,DIAMOND,401
9006,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0,0,3,GOLD,330
9014,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0,0,5,GOLD,774
9015,573,Spain,Male,41,5,0.0,2,0,1,14479.29,0,0,3,GOLD,508
9016,577,Spain,Male,31,6,0.0,1,1,1,196395.25,0,0,4,GOLD,458
9020,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0,0,2,DIAMOND,503
9025,577,Spain,Male,29,2,0.0,1,1,1,168924.41,0,0,2,GOLD,665
9026,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0,0,4,PLATINUM,527
9030,577,Spain,Male,51,2,108867.0,1,0,0,140800.66,1,1,4,SILVER,456
9039,545,Spain,Female,44,1,0.0,2,1,1,82614.89,0,0,3,DIAMOND,874
9044,560,Spain,Male,47,1,0.0,1,0,0,128882.66,1,1,1,SILVER,762
9058,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0,0,2,DIAMOND,296
9062,720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1,1,4,SILVER,608
9069,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1,1,1,DIAMOND,707
9070,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0,0,1,PLATINUM,855
9079,516,Spain,Female,27,1,0.0,1,0,1,112311.15,0,0,3,PLATINUM,638
9083,427,Spain,Male,40,8,0.0,2,1,1,82870.75,0,0,5,SILVER,778
9084,686,Spain,Female,47,6,0.0,1,1,0,32080.69,1,1,3,PLATINUM,510
9086,647,Spain,Female,29,2,0.0,2,1,0,179032.68,0,0,1,DIAMOND,373
9101,597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0,0,4,DIAMOND,486
9104,656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1,1,5,SILVER,248
9107,655,Spain,Male,38,9,0.0,1,0,1,90490.33,0,0,5,PLATINUM,544
9108,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0,0,3,DIAMOND,317
9109,681,Spain,Male,33,10,0.0,1,0,0,158336.36,0,0,1,PLATINUM,818
9118,710,Spain,Male,23,6,0.0,2,1,1,134188.11,0,0,4,SILVER,416
9119,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1,1,2,SILVER,964
9120,703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0,0,4,DIAMOND,243
9125,749,Spain,Male,34,2,0.0,1,0,0,174189.04,1,1,1,PLATINUM,653
9126,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1,1,1,DIAMOND,956
9127,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1,1,5,PLATINUM,787
9129,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1,1,3,GOLD,228
9133,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0,0,5,PLATINUM,812
9135,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1,1,5,SILVER,541
9145,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0,0,1,SILVER,847
9155,579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0,0,1,PLATINUM,393
9156,504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1,1,2,GOLD,461
9158,540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0,0,4,SILVER,645
9164,680,Spain,Male,36,7,0.0,2,1,0,20109.21,0,0,5,DIAMOND,524
9173,673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1,1,2,SILVER,831
9179,693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0,0,5,DIAMOND,711
9184,695,Spain,Female,56,4,0.0,2,1,0,84644.76,0,0,4,GOLD,736
9188,628,Spain,Male,28,4,0.0,2,1,1,176750.81,0,0,3,DIAMOND,997
9192,801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0,0,1,GOLD,760
9196,794,Spain,Female,37,9,0.0,2,1,0,68008.85,0,0,3,DIAMOND,577
9203,773,Spain,Male,51,4,0.0,2,0,0,123587.83,1,1,4,SILVER,562
9210,382,Spain,Male,36,0,0.0,1,1,1,179540.73,1,1,4,GOLD,659
9211,457,Spain,Female,38,6,0.0,2,1,0,173219.09,0,0,3,DIAMOND,629
9236,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0,0,5,DIAMOND,441
9240,589,Spain,Female,46,10,0.0,2,0,1,168369.37,0,0,3,DIAMOND,821
9243,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0,0,4,PLATINUM,274
9247,786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0,0,1,DIAMOND,841
9248,629,Spain,Male,34,6,0.0,2,1,0,190347.72,0,0,3,DIAMOND,741
9249,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0,0,4,GOLD,318
9250,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0,0,5,GOLD,872
9253,644,Spain,Male,49,10,0.0,2,1,1,145089.64,0,0,4,SILVER,511
9264,414,Spain,Male,60,3,0.0,2,1,1,93844.82,0,0,5,DIAMOND,315
9268,596,Spain,Male,29,2,0.0,2,1,1,1591.19,0,0,2,DIAMOND,224
9271,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0,0,3,PLATINUM,768
9274,560,Spain,Female,33,9,0.0,1,0,1,183358.21,0,0,1,DIAMOND,531
9282,619,Spain,Male,34,1,0.0,1,1,0,139919.38,0,0,5,GOLD,524
9285,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,0,1,DIAMOND,815
9301,623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0,0,5,GOLD,408
9303,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0,0,5,PLATINUM,806
9310,651,Spain,Male,47,2,0.0,2,1,1,119808.64,0,0,5,PLATINUM,758
9318,668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,0,5,PLATINUM,397
9321,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,1,1,GOLD,401
9325,635,Spain,Female,41,10,0.0,2,1,1,61994.2,0,0,5,PLATINUM,883
9327,593,Spain,Female,40,2,0.0,1,1,1,5194.95,0,0,2,SILVER,678
9329,663,Spain,Male,35,5,0.0,2,1,1,62634.94,0,0,5,SILVER,252
9334,641,Spain,Male,25,10,0.0,2,1,1,180808.39,0,0,4,DIAMOND,586
9339,665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0,0,4,GOLD,943
9347,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0,0,4,DIAMOND,699
9350,615,Spain,Male,42,4,0.0,3,0,1,120321.09,0,0,5,PLATINUM,757
9353,670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0,0,3,DIAMOND,345
9355,739,Spain,Female,40,8,0.0,1,1,0,167030.51,0,0,5,PLATINUM,836
9363,634,Spain,Male,35,3,0.0,2,1,1,19515.48,0,0,2,SILVER,332
9369,718,Spain,Female,39,2,0.0,1,1,1,52138.49,0,0,2,PLATINUM,431
9373,641,Spain,Female,36,1,0.0,2,1,0,102021.39,0,0,2,GOLD,262
9374,658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,0,5,DIAMOND,528
9378,709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,0,3,DIAMOND,716
9379,690,Spain,Female,26,2,0.0,2,1,1,93255.85,0,0,3,GOLD,568
9381,765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0,0,3,PLATINUM,926
9388,679,Spain,Male,39,5,0.0,2,1,1,100060.54,0,0,1,PLATINUM,338
9391,846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,0,1,PLATINUM,292
9392,532,Spain,Female,39,0,0.0,2,1,0,94977.3,0,0,1,PLATINUM,777
9396,700,Spain,Female,40,2,0.0,2,1,0,199753.97,0,0,5,SILVER,654
9404,595,Spain,Female,43,5,0.0,2,0,0,105149.8,0,0,1,SILVER,430
9407,419,Spain,Female,27,2,121580.42,1,0,1,134720.51,0,0,5,DIAMOND,851
9409,570,Spain,Male,34,10,0.0,2,0,1,183387.12,0,0,4,SILVER,568
9414,544,Spain,Female,53,9,0.0,1,1,0,125692.07,1,1,4,DIAMOND,364
9417,577,Spain,Female,33,6,0.0,2,1,0,57975.8,0,0,2,PLATINUM,893
9418,639,Spain,Female,27,2,0.0,1,1,1,82938.99,0,0,4,GOLD,520
9423,578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0,0,2,GOLD,336
9425,687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,0,3,GOLD,595
9426,499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1,1,4,SILVER,424
9427,693,Spain,Female,39,0,0.0,2,0,0,81901.6,0,0,1,SILVER,450
9431,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0,0,5,GOLD,557
9434,638,Spain,Female,34,7,0.0,2,0,0,3946.29,0,0,2,PLATINUM,504
9440,593,Spain,Male,27,10,0.0,3,0,0,94620.0,1,1,2,PLATINUM,401
9445,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1,1,3,GOLD,230
9451,524,Spain,Male,29,3,159035.45,1,1,0,2705.31,1,1,4,GOLD,580
9455,689,Spain,Female,55,4,0.0,2,1,1,58442.25,0,0,2,PLATINUM,977
9460,744,Spain,Male,35,7,0.0,2,1,1,43036.6,0,0,5,SILVER,784
9462,800,Spain,Female,46,6,0.0,2,1,0,171928.04,0,0,2,SILVER,471
9467,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0,0,5,GOLD,868
9473,608,Spain,Male,45,4,0.0,2,0,0,36697.48,1,1,1,DIAMOND,796
9479,781,Spain,Male,35,1,0.0,2,0,0,42117.9,0,0,1,PLATINUM,423
9481,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0,0,4,PLATINUM,671
9485,850,Spain,Male,37,4,88141.1,1,1,0,109659.12,0,0,1,GOLD,228
9487,850,Spain,Female,32,5,0.0,1,1,1,3830.59,0,0,2,SILVER,979
9488,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0,0,1,PLATINUM,748
9500,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0,0,2,GOLD,474
9502,790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0,0,3,SILVER,312
9508,644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,0,1,GOLD,384
9515,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0,0,4,PLATINUM,345
9521,540,Spain,Female,40,8,0.0,2,1,0,3560.0,0,0,5,GOLD,501
9534,773,Spain,Male,52,2,0.0,2,1,0,57337.79,0,0,5,PLATINUM,607
9535,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0,0,4,DIAMOND,751
9542,644,Spain,Male,37,9,0.0,2,1,1,96442.86,0,0,2,DIAMOND,577
9545,721,Spain,Male,57,1,0.0,1,1,1,195940.96,0,0,4,PLATINUM,226
9549,578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0,0,5,PLATINUM,940
9558,623,Spain,Male,46,4,0.0,1,1,0,5549.11,1,1,3,DIAMOND,598
9559,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0,0,2,GOLD,219
9564,554,Spain,Male,42,1,0.0,2,0,1,183492.9,0,0,2,GOLD,593
9569,710,Spain,Female,30,10,0.0,2,1,0,19500.1,0,0,5,PLATINUM,420
9571,739,Spain,Female,41,8,0.0,1,1,0,191694.77,1,1,1,PLATINUM,618
9572,644,Spain,Male,18,7,0.0,1,0,1,59645.24,1,1,1,GOLD,620
9574,554,Spain,Male,37,3,0.0,2,1,0,166177.3,0,0,1,GOLD,612
9583,602,Spain,Male,34,8,98382.72,1,1,0,39542.0,0,0,4,GOLD,240
9585,695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0,0,5,PLATINUM,408
9591,708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0,0,3,DIAMOND,699
9608,700,Spain,Male,44,9,0.0,2,1,0,142287.65,0,0,4,DIAMOND,533
9611,608,Spain,Male,37,2,130461.02,1,1,0,21967.15,0,0,5,SILVER,642
9615,692,Spain,Female,47,3,0.0,2,1,0,150802.41,1,1,3,SILVER,525
9616,683,Spain,Male,35,9,61172.04,1,0,0,82951.12,0,0,3,GOLD,306
9620,561,Spain,Male,37,4,101470.29,1,0,1,88838.14,0,0,1,SILVER,433
9626,813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0,0,2,PLATINUM,799
9627,641,Spain,Male,31,3,153316.14,1,1,0,59927.99,0,0,4,DIAMOND,667
9629,497,Spain,Male,44,2,121250.04,1,0,1,79691.4,0,0,3,DIAMOND,595
9639,761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0,0,2,SILVER,311
9642,704,Spain,Male,38,6,106687.76,1,1,0,173776.5,0,0,4,GOLD,546
9646,850,Spain,Male,71,10,69608.14,1,1,0,97893.4,1,1,2,SILVER,786
9650,834,Spain,Male,33,5,0.0,2,1,0,66285.18,0,0,1,PLATINUM,746
9654,834,Spain,Male,34,5,0.0,2,0,0,53437.1,0,0,5,GOLD,709
9662,748,Spain,Male,39,3,0.0,2,1,1,123998.52,0,0,2,PLATINUM,511
9666,758,Spain,Male,35,5,0.0,2,1,0,95009.6,0,0,5,SILVER,921
9668,720,Spain,Male,34,3,0.0,2,1,1,77047.78,0,0,4,DIAMOND,368
9675,735,Spain,Male,39,1,60374.98,1,1,0,40223.74,0,0,3,GOLD,351
9678,635,Spain,Male,29,2,0.0,2,0,0,117173.8,0,0,1,GOLD,624
9681,651,Spain,Female,63,8,129968.67,1,1,1,11830.53,0,0,3,PLATINUM,746
9692,574,Spain,Male,52,7,115532.52,1,1,0,196257.67,0,0,3,GOLD,625
9700,563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0,0,1,GOLD,735
9701,678,Spain,Male,38,3,124483.53,1,1,0,126253.31,0,0,1,SILVER,709
9702,644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0,0,2,SILVER,274
9705,733,Spain,Male,36,1,0.0,2,0,1,108377.82,0,0,2,SILVER,932
9714,726,Spain,Female,56,2,105473.74,1,1,1,46044.7,0,0,1,PLATINUM,747
9715,680,Spain,Female,34,7,0.0,2,1,0,98949.85,0,0,5,PLATINUM,912
9717,757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0,0,5,PLATINUM,614
9718,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1,1,2,PLATINUM,517
9726,773,Spain,Male,43,7,138150.57,1,1,1,177357.16,0,0,2,SILVER,936
9732,724,Spain,Male,39,3,0.0,2,0,1,95562.81,0,0,2,DIAMOND,918
9736,659,Spain,Male,78,2,151675.65,1,0,1,49978.67,0,0,5,GOLD,364
9737,710,Spain,Male,22,8,0.0,3,1,0,107292.91,0,0,4,DIAMOND,565
9754,673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0,0,3,DIAMOND,313
9756,648,Spain,Female,43,7,81153.82,1,1,1,144532.85,1,1,5,PLATINUM,890
9771,480,Spain,Male,39,5,121626.9,1,1,1,82438.13,0,0,1,SILVER,462
9779,515,Spain,Male,40,10,121355.99,1,1,0,138360.29,0,0,5,GOLD,870
9790,559,Spain,Female,39,2,0.0,2,1,1,121151.1,0,0,1,PLATINUM,453
9792,819,Spain,Female,28,8,168253.21,1,1,1,102799.14,0,0,4,PLATINUM,230
9794,685,Spain,Male,23,5,164902.43,1,0,0,141152.28,0,0,3,GOLD,492
9797,627,Spain,Male,40,10,0.0,2,1,1,194792.42,0,0,5,GOLD,545
9800,762,Spain,Female,35,3,119349.69,3,1,1,47114.18,1,1,5,DIAMOND,253
9801,569,Spain,Female,30,3,139528.23,1,1,1,33230.37,0,0,4,SILVER,705
9806,658,Spain,Male,35,9,71829.34,1,1,1,68141.92,0,0,1,SILVER,285
9810,712,Spain,Male,27,10,0.0,1,1,0,94544.88,0,0,3,GOLD,410
9813,590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0,0,5,GOLD,931
9816,643,Spain,Male,48,8,0.0,2,1,0,174729.3,0,0,1,SILVER,976
9817,690,Spain,Female,30,5,0.0,2,0,1,78700.03,0,0,3,SILVER,954
9821,652,Spain,Male,28,8,156823.7,2,1,0,198251.52,0,0,5,PLATINUM,749
9826,789,Spain,Female,40,4,0.0,2,1,0,137402.27,0,0,2,SILVER,787
9827,602,Spain,Male,33,5,0.0,2,0,1,64038.34,0,0,1,GOLD,713
9840,576,Spain,Male,26,8,0.0,2,0,1,34101.06,0,0,4,PLATINUM,341
9842,638,Spain,Male,30,9,136808.53,2,1,1,106642.97,0,0,5,GOLD,946
9845,590,Spain,Female,38,9,0.0,2,1,1,148750.16,0,0,3,SILVER,575
9846,546,Spain,Male,25,7,127728.24,2,1,1,105279.74,0,0,5,SILVER,917
9848,619,Spain,Female,38,10,119658.49,1,1,1,8646.58,0,0,2,SILVER,412
9852,501,Spain,Male,43,6,104533.24,1,0,0,81123.59,1,1,2,DIAMOND,723
9853,719,Spain,Male,37,10,145382.61,1,1,0,80408.59,0,0,5,PLATINUM,306
9854,681,Spain,Female,37,6,121231.39,1,1,1,146366.08,0,0,4,GOLD,271
9855,706,Spain,Male,24,2,141078.57,1,1,1,24402.87,0,0,3,GOLD,563
